1925-04-25,196827,82.714,0,7
1925-04-25,197187,65.653,0,9
1925-04-28,284735,83.158,0,4
1925-07-12,144413,125.142,0,1
1925-07-12,147133,122.462,0,3
1925-07-12,148987,69.977,0,6
1925-07-12,149320,133.778,0,7
1925-07-12,149747,120.432,0,7
1925-07-12,151600,72.69,0,1
1925-07-12,154107,129.519,0,6
1925-07-12,154960,99.376,0,0
1925-07-12,158627,201.123,0,11
1925-07-12,160867,126.717,0,5
1925-07-12,161893,124.246,0,0
1925-07-12,164347,209.715,0,5
1925-07-12,166387,126.456,0,5
1925-07-12,166467,79.458,0,2
1925-07-12,169600,124.166,0,1
1925-07-12,171533,69.038,0,1
1925-07-12,173227,115.552,0,6
1925-07-12,174547,190.922,0,7
1925-07-12,176027,113.537,0,8
1925-08-02,147733,121.741,0,10
1925-08-02,148827,141.743,0,2
1925-08-02,150973,212.162,0,8
1925-08-02,151573,118.533,0,11
1925-08-02,156773,71.72,0,7
1925-08-02,161080,111.645,0,1
1925-08-02,162147,196.256,0,3
1925-08-02,163147,115.943,0,7
1925-08-02,164213,121.13,0,4
1925-08-02,166560,62.731,0,5
1925-08-02,166693,78.346,0,4
1925-08-02,170120,116.323,0,5
1925-08-02,172000,128.317,0,10
1925-08-02,172493,115.436,0,5
1925-08-02,174667,113.549,0,0
1925-08-02,179360,76.386,0,11
1925-08-02,195427,72.194,0,1
1925-08-02,197627,126.804,0,2
1925-11-03,453656,120.181,1,2
1925-11-12,822857,140.005,0,0
1926-01-01,133600,73.158,0,4
1926-01-01,147320,76.394,0,4
1926-01-01,147867,87.838,0,3
1926-01-01,152227,70.053,1,1
1926-01-01,166307,76.236,2,2
1926-01-01,171200,85.173,0,2
1926-01-01,173800,98.815,0,2
1926-01-01,176467,81.78,5,7
1926-01-01,182600,78.165,0,5
1926-01-01,186040,89.115,0,2
1926-01-01,201360,90.021,0,7
1926-01-01,206867,142.975,11,2
1926-01-01,213493,64.568,0,4
1926-01-01,215093,79.916,0,9
1926-01-01,240173,92.7,1,10
1926-01-01,249173,76.187,0,8
1926-01-01,254907,63.899,0,3
1926-01-01,265467,82.309,1,9
1926-01-01,267293,94.967,0,2
1926-01-01,271733,64.214,0,2
1926-01-01,317947,103.881,0,1
1926-01-01,320253,131.129,0,8
1926-01-01,321253,122.379,1,7
1926-01-01,322267,148.613,0,6
1926-01-01,360067,74.384,1,1
1926-01-01,396733,63.308,0,5
1926-01-01,402427,77.619,0,7
1926-01-01,411880,129.612,1,4
1926-01-01,415733,73.993,0,7
1926-01-01,418520,140.356,0,4
1926-01-01,418987,66.057,2,8
1926-01-01,420480,65.893,0,7
1926-01-01,430253,71.225,0,7
1926-01-01,432187,76.214,1,7
1926-01-01,510773,99.376,1,8
1926-04-16,206391,87.353,0,2
1926-04-25,108733,125.436,0,3
1926-04-25,119547,116.973,0,0
1926-04-25,124947,115.708,0,10
1926-04-25,128000,96.968,0,2
1926-04-25,132173,136.82,0,2
1926-04-25,133773,66.931,0,7
1926-04-25,139253,120.827,0,4
1926-04-25,144427,134.047,0,7
1926-04-25,147627,69.401,0,4
1926-04-25,150387,75.165,0,2
1926-04-25,154680,107.507,0,11
1926-04-25,154773,106.829,0,8
1926-04-25,156253,66.591,0,5
1926-04-25,161600,79.562,0,2
1926-04-25,163373,71.178,0,8
1926-04-25,165013,83.554,0,2
1926-04-25,165920,112.876,0,11
1926-04-25,166787,114.695,0,5
1926-04-25,170387,71.127,0,9
1926-04-25,171800,78.562,0,8
1926-04-25,171933,83.008,0,7
1926-04-25,172453,106.402,0,6
1926-04-25,173520,68.869,0,2
1926-04-25,174987,89.026,0,4
1926-04-25,177120,92.921,0,4
1926-04-25,183587,70.113,0,8
1926-04-25,190547,61.619,0,2
1926-04-25,190707,66.319,0,2
1926-04-25,195840,66.108,0,0
1926-04-25,200480,81.3,0,7
1926-04-25,202813,55.299,0,7
1926-04-25,205347,69.873,0,1
1926-04-25,205693,78.122,0,8
1926-04-25,211800,172.713,0,3
1926-05-14,114640,122.173,0,2
1926-05-14,123373,67.739,0,6
1926-05-14,127280,121.591,0,7
1926-05-14,132267,79.191,0,4
1926-05-14,133213,141.678,0,6
1926-05-14,134773,109.41,0,4
1926-05-14,137000,100.592,0,3
1926-05-14,140133,47.063,0,1
1926-05-14,144107,108.306,0,1
1926-05-14,144813,127.023,0,7
1926-05-14,148000,67.206,0,2
1926-05-14,149627,70.091,0,7
1926-05-14,152627,82.498,0,4
1926-05-14,153160,66.842,0,2
1926-05-14,153267,71.203,0,9
1926-05-14,153973,106.022,0,8
1926-05-14,156027,114.199,0,5
1926-05-14,156240,94.335,0,9
1926-05-14,157373,116.771,0,2
1926-05-14,157493,121.461,0,1
1926-05-14,157920,125.489,0,7
1926-05-14,161027,72.64,0,2
1926-05-14,161667,122.837,0,5
1926-05-14,163827,88.429,0,3
1926-05-14,163947,184.89,0,5
1926-05-14,166280,84.667,0,6
1926-05-14,167280,110.313,0,7
1926-05-14,169213,93.039,0,3
1926-05-14,169333,109.743,0,3
1926-05-14,170333,121.283,0,2
1926-05-14,170600,80.101,0,3
1926-05-14,172320,109.427,0,4
1926-05-14,172813,138.882,0,9
1926-05-14,174747,69.442,0,8
1926-05-14,175067,81.448,0,10
1926-05-14,181693,110.568,0,3
1926-05-14,187253,88.506,0,7
1926-05-14,187520,87.179,0,4
1926-07-01,151040,115.647,0,5
1926-07-01,158027,181.553,0,5
1926-07-01,159067,112.646,0,5
1926-07-01,160053,116.0,0,2
1926-07-01,164027,103.258,0,3
1926-07-01,169667,109.959,0,0
1926-07-01,170067,180.672,0,5
1926-07-01,170067,209.547,0,8
1926-07-01,171587,116.464,0,8
1926-07-01,173147,108.303,0,3
1926-07-01,173920,107.054,2,10
1926-07-01,174573,107.301,0,5
1926-07-01,176027,107.099,0,0
1926-07-01,176373,104.065,1,2
1926-07-01,176787,111.29,0,3
1926-07-01,177040,110.11,0,5
1926-07-01,178027,205.975,0,5
1926-07-01,179027,90.154,0,5
1926-07-01,179027,203.558,0,10
1926-07-01,179453,207.834,0,8
1926-07-01,180707,205.106,0,3
1926-07-01,182467,202.705,0,0
1926-07-01,184680,210.274,0,10
1926-07-01,185173,111.441,0,5
1926-07-01,189027,109.195,0,10
1926-07-01,189427,108.152,16,10
1926-07-01,190027,103.488,0,3
1926-07-01,191067,145.914,0,10
1926-07-01,191067,200.025,0,10
1926-07-01,191520,111.983,0,5
1926-07-01,195040,110.27,0,0
1926-07-01,196027,101.038,0,5
1926-07-01,197027,100.022,0,7
1926-07-01,197027,202.378,0,0
1926-07-01,198520,105.866,15,3
1926-07-01,199040,105.017,0,5
1926-07-01,200027,103.68,0,3
